BestellungID;PosID;ProduktID;SpezLieferAdrID;Menge;Preis
336;841;1;;3;2
337;842;36;;3;0,5
337;843;119;;9;2
338;844;30;;3;4
338;845;114;531;3;4,5
338;846;71;;3;4
339;847;113;;9;4,5
339;848;71;;3;4
340;849;116;;3;3
340;850;75;;3;7
340;851;34;;8;0,75
341;852;83;;3;0,8
341;853;43;;11;2,3
342;854;95;;3;2
342;855;56;651;3;7
342;856;17;;3;3,5
343;857;73;;11;3
343;858;35;;6;1
344;859;94;;8;4
344;860;57;213;3;8
344;861;20;;3;8
345;862;83;;6;0,8
345;863;47;;9;9
346;864;113;;3;4,5
346;865;78;;3;2
346;866;43;;8;2,3
347;867;113;;9;4,5
347;868;79;;8;1,5
348;869;25;;3;7
348;870;119;630;3;2
348;871;86;;3;0,5
349;872;36;;3;0,5
349;873;4;;3;5
350;874;84;;3;0,75
350;875;53;10;2;5
350;876;22;;3;2
351;877;106;;6;7
351;878;76;;3;4
352;879;36;;3;0,5
352;880;7;;4;8
352;881;105;;3;5
353;882;69;;6;2
353;883;41;;7;1,2
354;884;8;;3;8
354;885;108;274;3;8
354;886;81;;3;2
355;887;52;;8;4
355;888;26;;3;4
356;889;1;;8;2
356;890;102;288;3;4
356;891;77;;3;2
357;892;55;;3;5
357;893;31;;3;2
358;894;12;;3;4
358;895;116;;8;3
358;896;93;;3;2,3
359;897;78;;6;2
359;898;56;;4;7
360;899;44;;3;4
360;900;23;560;3;3
360;901;2;;3;4
361;902;121;;2;4
361;903;101;;3;2
362;904;96;;3;8
362;905;77;357;2;2
362;906;58;;3;8
363;907;57;;9;8
363;908;39;;3;0,8
364;909;41;;3;1,2
364;910;24;;3;3
364;911;7;;8;8
365;912;13;;3;4,5
365;913;124;;8;3
366;914;6;;3;7
366;915;118;643;3;6
366;916;103;;3;5
367;917;116;;4;3
367;918;102;;3;4
368;919;118;;8;6
368;920;105;121;3;5
368;921;92;;3;2,4
369;922;112;;3;4
369;923;100;;3;5,6
370;924;123;;3;3
370;925;112;;4;4
370;926;101;;4;2
371;927;1;;9;2
371;928;118;;8;6
372;929;21;;3;4
372;930;12;280;3;4
372;931;3;;3;5
373;932;37;;8;0,5
373;933;29;;9;1,5
374;934;66;;3;3
374;935;59;139;2;3
374;936;52;;3;4
375;937;93;;3;2,3
375;938;87;;6;0,5
376;939;4;;3;5
376;940;126;;3;4
376;941;121;;8;4
377;942;42;;3;2,4
377;943;38;;10;0,5
378;944;89;;3;0,8
378;945;86;436;3;0,5
378;946;83;;3;0,8
379;947;11;;7;8
379;948;9;;3;3
380;949;67;;8;3,5
380;950;66;42;3;3
380;951;65;;3;4,5
381;952;1;;3;2
381;953;1;;9;2
382;954;65;;3;4,5
382;955;66;;3;3
382;956;67;;8;3,5
383;957;9;;3;3
383;958;11;;10;8
384;959;83;;3;0,8
384;960;86;499;3;0,5
384;961;89;;3;0,8
385;962;38;;4;0,5
385;963;42;;6;2,4
386;964;121;;8;4
386;965;126;178;3;4
386;966;4;;3;5
387;967;87;;3;0,5
387;968;93;;3;2,3
388;969;52;;3;4
388;970;59;;8;3
388;971;66;;3;3
389;972;29;;3;1,5
389;973;37;;5;0,5
390;974;3;;3;5
390;975;12;517;3;4
390;976;21;;3;4
391;977;118;;2;6
391;978;1;;6;2
392;979;101;;4;2
392;980;112;295;4;4
392;981;123;;3;3
393;982;100;;3;5,6
393;983;112;;3;4
394;984;92;;3;2,4
394;985;105;;6;5
394;986;118;;8;6
395;987;102;;6;4
395;988;116;;4;3
396;989;103;;3;5
396;990;118;547;3;6
396;991;6;;3;7
397;992;124;;8;3
397;993;13;;9;4,5
398;994;7;;8;8
398;995;24;63;3;3
398;996;41;;3;1,2
399;997;39;;9;0,8
399;998;57;;6;8
400;999;58;;3;8
400;1000;77;;8;2
400;1001;96;;3;8
401;1002;101;;6;2
401;1003;121;;11;4
402;1004;2;;3;4
402;1005;23;687;6;3
402;1006;44;;3;4
403;1007;56;;4;7
403;1008;78;;3;2
404;1009;93;;3;2,3
404;1010;116;94;8;3
404;1011;12;;3;4
405;1012;31;;3;2
405;1013;55;;3;5
406;1014;77;;3;2
406;1015;102;;3;4
406;1016;1;;8;2
407;1017;26;;6;4
407;1018;52;;8;4
408;1019;81;;3;2
408;1020;108;84;3;8
408;1021;8;;3;8
409;1022;41;;10;1,2
409;1023;69;;3;2
410;1024;105;;3;5
410;1025;7;106;10;8
410;1026;36;;3;0,5
411;1027;76;;3;4
411;1028;106;;3;7
412;1029;22;;3;2
412;1030;53;;8;5
412;1031;84;;3;0,75
413;1032;4;;3;5
413;1033;36;;3;0,5
414;1034;86;;3;0,5
414;1035;119;327;6;2
414;1036;25;;3;7
415;1037;79;;5;1,5
415;1038;113;;6;4,5
416;1039;43;;8;2,3
416;1040;78;153;3;2
416;1041;113;;3;4,5
417;1042;47;;6;9
417;1043;83;;9;0,8
418;1044;20;;3;8
418;1045;57;;6;8
418;1046;94;;8;4
419;1047;35;;3;1
419;1048;73;;8;3
420;1049;17;;3;3,5
420;1050;56;646;3;7
420;1051;95;;3;2
421;1052;43;;8;2,3
421;1053;83;;3;0,8
422;1054;34;;8;0,75
422;1055;75;86;6;7
422;1056;116;;3;3
423;1057;71;;9;4
423;1058;113;;6;4,5
424;1059;71;;3;4
424;1060;114;;3;4,5
424;1061;30;;3;4
425;1062;119;;6;2
425;1063;36;;3;0,5
426;1064;1;;3;2
426;1065;46;267;3;8
426;1066;91;;3;1,2
427;1067;60;;3;0,5
427;1068;106;;3;7
428;1069;78;;3;2
428;1070;125;330;8;7
428;1071;45;;3;2
429;1072;21;;3;4
429;1073;69;;9;2
430;1074;48;;3;4,5
430;1075;97;;10;9
430;1076;19;;8;2
431;1077;2;;6;4
431;1078;52;;8;4
432;1079;38;;3;0,5
432;1080;89;341;3;0,8
432;1081;13;;3;4,5
433;1082;3;;6;5
433;1083;55;;9;5
434;1084;48;;3;4,5
434;1085;101;179;2;2
434;1086;27;;3;2
435;1087;24;;3;3
435;1088;78;;3;2
436;1089;78;;3;2
436;1090;6;;3;7
436;1091;61;;8;8
437;1092;65;;3;4,5
437;1093;121;;5;4
438;1094;1;;3;2
438;1095;58;393;3;8
438;1096;115;;3;4,5
439;1097;126;;6;4
439;1098;57;;6;8
440;1099;71;;4;4
440;1100;3;102;3;5
440;1101;62;;3;4
441;1102;80;;3;4
441;1103;13;;3;4,5
442;1104;34;;3;0,75
442;1105;95;;2;2
442;1106;29;;4;1,5
443;1107;54;;6;5
443;1108;116;;4;3
444;1109;17;;3;3,5
444;1110;80;293;3;4
444;1111;16;;3;3
445;1112;48;;3;4,5
445;1113;112;;3;4
446;1114;20;;4;8
446;1115;85;574;10;1
446;1116;23;;3;3
447;1117;62;;6;4
447;1118;1;;6;2
448;1119;43;;3;2,3
448;1120;110;;8;0,5
448;1121;50;;4;5,6
449;1122;96;;3;8
449;1123;37;;11;0,5
450;1124;86;;3;0,5
450;1125;28;633;3;2
450;1126;97;;3;9
451;1127;23;;7;3
451;1128;93;;3;2,3
452;1129;22;;8;2
452;1130;93;180;3;2,3
452;1131;37;;3;0,5
453;1132;97;;3;9
453;1133;42;;6;2,4
454;1134;105;;3;5
454;1135;51;;6;2
454;1136;124;;8;3
455;1137;64;;3;4,5
455;1138;11;;10;8
456;1139;81;;3;2
456;1140;29;597;3;1,5
456;1141;104;;3;5
457;1142;51;;6;2
457;1143;1;;3;2
458;1144;77;;4;2
458;1145;27;98;6;2
458;1146;104;;3;5
459;1147;58;;6;8
459;1148;9;;3;3
460;1149;93;;3;2,3
460;1150;45;;3;2
460;1151;124;;8;3
461;1152;85;;3;1
461;1153;38;;10;0,5
462;1154;2;;3;4
462;1155;83;473;6;0,8
462;1156;37;;3;0,5
463;1157;5;;7;5
463;1158;87;;6;0,5
464;1159;58;;8;8
464;1160;14;51;8;4,5
464;1161;97;;3;9
466;1164;7;;3;8
466;1165;92;;8;2,4
466;1166;50;;4;5,6
467;1167;32;;3;5
467;1168;118;;8;6
468;1169;103;;3;5
468;1170;63;407;3;4,5
468;1171;23;;3;3
469;1172;12;;3;4
469;1173;100;;3;5,6
470;1174;92;;4;2,4
470;1175;54;605;3;5
470;1176;16;;3;3
471;1177;12;;3;4
471;1178;102;;3;4
472;1179;101;;3;2
472;1180;65;;8;4,5
472;1181;29;;4;1,5
473;1182;32;;3;5
473;1183;124;;8;3
474;1184;3;;3;5
474;1185;96;582;3;8
474;1186;62;;3;4
475;1187;72;;3;2
475;1188;39;;3;0,8
476;1189;52;;8;4
476;1190;20;95;8;8
476;1191;115;;3;4,5
477;1192;5;;3;5
477;1193;101;;9;2
478;1194;121;;3;4
478;1195;91;;10;1,2
478;1196;61;;8;8
479;1197;85;;3;1
479;1198;56;;4;7
480;1199;83;;3;0,8
480;1200;55;303;3;5
480;1201;27;;3;2
481;1202;58;;8;8
481;1203;31;;9;2
482;1204;65;;4;4,5
482;1205;39;76;6;0,8
482;1206;13;;3;4,5
483;1207;51;;3;2
483;1208;26;;3;4
484;1209;67;;3;3,5
484;1210;43;;4;2,3
484;1211;19;;8;2
485;1212;64;;3;4,5
485;1213;41;;1;1,2
486;1214;89;;3;0,8
486;1215;67;451;6;3,5
486;1216;45;;3;2
487;1217;97;;11;9
487;1218;76;;3;4
488;1219;4;;8;5
488;1220;111;68;3;8
488;1221;91;;3;1,2
489;1222;23;;6;3
489;1223;4;;3;5
490;1224;66;;3;3
490;1225;48;;3;4,5
490;1226;30;;3;4
491;1227;96;;3;8
491;1228;79;;8;1,5
492;1229;21;;3;4
492;1230;5;602;3;5
492;1231;116;;3;3
493;1232;62;;4;4
493;1233;47;;3;9
494;1234;123;;3;3
494;1235;109;108;10;3
494;1236;95;;3;2
495;1237;48;;3;4,5
495;1238;35;;6;1
496;1239;118;;3;6
496;1240;106;;4;7
496;1241;94;;8;4
497;1242;54;;3;5
497;1243;43;;5;2,3
498;1244;6;;3;7
498;1245;123;129;6;3
498;1246;113;;3;4,5
499;1247;80;;4;4
499;1248;71;;3;4
500;1249;41;;4;1,2
500;1250;33;369;3;0,8
500;1251;25;;3;7
501;1252;126;;3;4
501;1253;119;;3;2
502;1254;96;;3;8
502;1255;90;;3;1
502;1256;84;;3;0,75
503;1257;65;;3;4,5
503;1258;60;;3;0,5
504;1259;44;;3;4
504;1260;40;648;3;1
504;1261;36;;3;0,5
505;1262;24;;3;3
505;1263;21;;3;4
506;1264;12;;3;4
506;1265;10;244;4;0,5
506;1266;8;;3;8
507;1267;3;;3;5
507;1268;2;;3;4
508;1269;1;;3;2
508;1270;1;;4;2
508;1271;1;;8;2
509;1272;2;;3;4
509;1273;3;;3;5
510;1274;8;;3;8
510;1275;10;486;3;0,5
510;1276;12;;3;4
511;1277;21;;3;4
511;1278;24;;3;3
512;1279;36;;3;0,5
512;1280;40;33;4;1
512;1281;44;;3;4
513;1282;60;;3;0,5
513;1283;65;;3;4,5
514;1284;84;;3;0,75
514;1285;90;;3;1
514;1286;96;;3;8
515;1287;119;;3;2
515;1288;126;;3;4
516;1289;25;;3;7
516;1290;33;190;3;0,8
516;1291;41;;3;1,2
517;1292;71;;4;4
517;1293;80;;3;4
518;1294;113;;4;4,5
518;1295;123;410;6;3
518;1296;6;;3;7
519;1297;43;;9;2,3
519;1298;54;;3;5
520;1299;94;;3;4
520;1300;106;;4;7
520;1301;118;;8;6
521;1302;35;;6;1
521;1303;48;;3;4,5
522;1304;95;;3;2
522;1305;109;427;6;3
522;1306;123;;3;3
523;1307;47;;7;9
523;1308;62;;3;4
524;1309;116;;4;3
524;1310;5;218;8;5
524;1311;21;;3;4
525;1312;79;;3;1,5
525;1313;96;;3;8
526;1314;30;;3;4
526;1315;48;;3;4,5
526;1316;66;;3;3
527;1317;4;;3;5
527;1318;23;;10;3
528;1319;91;;3;1,2
528;1320;111;587;3;8
528;1321;4;;3;5
529;1322;76;;8;4
529;1323;97;;3;9
530;1324;45;;3;2
530;1325;67;17;10;3,5
530;1326;89;;3;0,8
531;1327;41;;9;1,2
531;1328;64;;3;4,5
532;1329;19;;3;2
532;1330;43;;4;2,3
532;1331;67;;8;3,5
533;1332;26;;3;4
533;1333;51;;3;2
534;1334;13;;3;4,5
534;1335;39;316;6;0,8
534;1336;65;;3;4,5
535;1337;31;;5;2
535;1338;58;;3;8
536;1339;27;;3;2
536;1340;55;14;4;5
536;1341;83;;3;0,8
537;1342;56;;3;7
537;1343;85;;3;1
538;1344;61;;3;8
538;1345;91;;10;1,2
538;1346;121;;8;4
539;1347;101;;9;2
539;1348;5;;4;5
540;1349;115;;3;4,5
540;1350;20;298;3;8
540;1351;52;;3;4
541;1352;39;;3;0,8
541;1353;72;;3;2
542;1354;62;;4;4
542;1355;96;96;3;8
542;1356;3;;3;5
543;1357;124;;3;3
543;1358;32;;3;5
544;1359;29;;3;1,5
544;1360;65;;8;4,5
544;1361;101;;4;2
545;1362;102;;3;4
545;1363;12;;3;4
546;1364;16;;3;3
546;1365;54;226;3;5
546;1366;92;;3;2,4
547;1367;100;;8;5,6
547;1368;12;;3;4
548;1369;23;;4;3
548;1370;63;75;3;4,5
548;1371;103;;3;5
549;1372;118;;3;6
549;1373;32;;3;5
550;1374;50;;3;5,6
550;1375;92;;8;2,4
550;1376;7;;8;8
551;1377;29;;3;1,5
551;1378;72;;3;2
552;1379;97;;3;9
552;1380;14;534;3;4,5
552;1381;58;;3;8
553;1382;87;;6;0,5
553;1383;5;;3;5
554;1384;37;;8;0,5
554;1385;83;233;2;0,8
554;1386;2;;3;4
555;1387;38;;6;0,5
555;1388;85;;3;1
556;1389;124;;3;3
556;1390;45;;3;2
556;1391;93;;3;2,3
557;1392;9;;3;3
557;1393;58;;2;8
558;1394;104;;3;5
558;1395;27;493;6;2
558;1396;77;;3;2
559;1397;1;;11;2
559;1398;51;;6;2
560;1399;104;;4;5
560;1400;29;35;8;1,5
560;1401;81;;3;2
561;1402;11;;6;8
561;1403;64;;3;4,5
562;1404;124;;3;3
562;1405;51;;6;2
562;1406;105;;3;5
563;1407;42;;6;2,4
563;1408;97;;8;9
564;1409;37;;3;0,5
564;1410;93;698;3;2,3
564;1411;22;;3;2
565;1412;93;;3;2,3
565;1413;23;;3;3
566;1414;97;;8;9
566;1415;28;52;4;2
566;1416;86;;3;0,5
567;1417;37;;3;0,5
567;1418;96;;3;8
568;1419;50;;3;5,6
568;1420;110;;8;0,5
568;1421;43;;8;2,3
569;1422;1;;6;2
569;1423;62;;10;4
570;1424;23;;3;3
570;1425;85;142;6;1
570;1426;20;;3;8
571;1427;112;;8;4
571;1428;48;;3;4,5
572;1429;16;;8;3
572;1430;80;359;8;4
572;1431;17;;3;3,5
573;1432;116;;3;3
573;1433;54;;6;5
574;1434;29;;3;1,5
574;1435;95;;2;2
574;1436;34;;8;0,75
575;1437;13;;3;4,5
575;1438;80;;4;4
576;1439;62;;3;4
576;1440;3;660;3;5
576;1441;71;;3;4
577;1442;57;;6;8
577;1443;126;;6;4
578;1444;115;;8;4,5
578;1445;58;201;4;8
578;1446;1;;3;2
579;1447;121;;9;4
579;1448;65;;3;4,5
580;1449;61;;3;8
580;1450;6;;3;7
580;1451;78;;3;2
581;1452;78;;3;2
581;1453;24;;3;3
582;1454;27;;3;2
582;1455;101;406;6;2
582;1456;48;;3;4,5
583;1457;55;;5;5
583;1458;3;;6;5
584;1459;13;;8;4,5
584;1460;89;34;8;0,8
584;1461;38;;3;0,5
585;1462;52;;3;4
585;1463;2;;6;4
586;1464;19;;3;2
586;1465;97;;10;9
586;1466;48;;3;4,5
587;1467;69;;9;2
587;1468;21;;3;4
588;1469;45;;3;2
588;1470;125;340;3;7
588;1471;78;;3;2
589;1472;106;;8;7
589;1473;60;;3;0,5
590;1474;91;;8;1,2
590;1475;46;258;4;8
590;1476;1;;3;2
591;1477;36;;3;0,5
591;1478;119;;6;2
592;1479;30;;3;4
592;1480;114;;3;4,5
592;1481;71;;4;4
593;1482;113;;6;4,5
593;1483;71;;1;4
594;1484;116;;3;3
594;1485;75;371;6;7
594;1486;34;;3;0,75
595;1487;83;;7;0,8
595;1488;43;;3;2,3
596;1489;95;;4;2
596;1490;56;268;8;7
596;1491;17;;3;3,5
597;1492;73;;3;3
597;1493;35;;3;1
598;1494;94;;3;4
598;1495;57;;6;8
598;1496;20;;4;8
599;1497;83;;9;0,8
599;1498;47;;10;9
600;1499;113;;3;4,5
600;1500;78;470;3;2
600;1501;43;;3;2,3
601;1502;113;;10;4,5
601;1503;79;;9;1,5
602;1504;25;;8;7
602;1505;119;441;2;2
602;1506;86;;3;0,5
603;1507;36;;3;0,5
603;1508;4;;3;5
604;1509;84;;3;0,75
604;1510;53;279;8;5
604;1511;22;;8;2
605;1512;106;;3;7
605;1513;76;;8;4
606;1514;36;;3;0,5
606;1515;7;450;6;8
606;1516;105;;3;5
607;1517;69;;3;2
607;1518;41;;6;1,2
608;1519;8;;4;8
608;1520;108;522;3;8
608;1521;81;;3;2
609;1522;52;;3;4
609;1523;26;;6;4
610;1524;1;;3;2
610;1525;102;97;3;4
610;1526;77;;4;2
611;1527;55;;3;5
611;1528;31;;8;2
612;1529;12;;3;4
612;1530;116;65;3;3
612;1531;93;;3;2,3
613;1532;78;;3;2
613;1533;56;;3;7
614;1534;44;;4;4
614;1535;23;15;2;3
614;1536;2;;3;4
615;1537;121;;3;4
615;1538;101;;6;2
616;1539;96;;3;8
616;1540;77;379;8;2
616;1541;58;;8;8
617;1542;57;;6;8
617;1543;39;;9;0,8
618;1544;41;;3;1,2
618;1545;24;126;3;3
618;1546;7;;3;8
619;1547;13;;5;4,5
619;1548;124;;3;3
620;1549;6;;3;7
620;1550;118;133;4;6
620;1551;103;;3;5
621;1552;116;;3;3
621;1553;102;;6;4
622;1554;118;;3;6
622;1555;105;649;6;5
622;1556;92;;4;2,4
623;1557;112;;3;4
623;1558;100;;8;5,6
624;1559;123;;3;3
624;1560;112;192;3;4
624;1561;101;;3;2
625;1562;1;;2;2
625;1563;118;;6;6
626;1564;21;;3;4
626;1565;12;72;3;4
626;1566;3;;3;5
627;1567;37;;9;0,5
627;1568;29;;3;1,5
628;1569;66;;3;3
628;1570;59;202;8;3
628;1571;52;;8;4
629;1572;93;;3;2,3
629;1573;87;;3;0,5
630;1574;4;;3;5
630;1575;126;187;3;4
630;1576;121;;3;4
631;1577;42;;6;2,4
631;1578;38;;3;0,5
632;1579;89;;4;0,8
632;1580;86;194;8;0,5
632;1581;83;;3;0,8
633;1582;11;;6;8
633;1583;9;;3;3
634;1584;67;;3;3,5
634;1585;66;5;3;3
634;1586;65;;4;4,5
635;1587;1;;9;2
635;1588;1;;8;2
636;1589;65;;3;4,5
636;1590;66;182;3;3
636;1591;67;;3;3,5
637;1592;9;;3;3
637;1593;11;;3;8
638;1594;83;;4;0,8
638;1595;86;367;8;0,5
638;1596;89;;3;0,8
639;1597;38;;6;0,5
639;1598;42;;3;2,4
640;1599;121;;3;4
640;1600;126;57;3;4
640;1601;4;;8;5
641;1602;87;;6;0,5
641;1603;93;;3;2,3
642;1604;52;;3;4
642;1605;59;296;6;3
642;1606;66;;3;3
643;1607;29;;1;1,5
643;1608;37;;3;0,5
644;1609;3;;3;5
644;1610;12;540;3;4
644;1611;21;;3;4
645;1612;118;;3;6
645;1613;1;;9;2
646;1614;101;;3;2
646;1615;112;385;4;4
646;1616;123;;3;3
647;1617;100;;3;5,6
647;1618;112;;8;4
648;1619;92;;3;2,4
648;1620;105;183;3;5
648;1621;118;;3;6
649;1622;102;;3;4
649;1623;116;;3;3
650;1624;103;;8;5
650;1625;118;255;4;6
650;1626;6;;3;7
651;1627;124;;3;3
651;1628;13;;3;4,5
652;1629;7;;3;8
652;1630;24;116;3;3
652;1631;41;;4;1,2
653;1632;39;;3;0,8
653;1633;57;;9;8
654;1634;58;;3;8
654;1635;77;475;6;2
654;1636;96;;3;8
655;1637;101;;7;2
655;1638;121;;6;4
656;1639;2;;4;4
656;1640;23;366;8;3
656;1641;44;;3;4
657;1642;56;;3;7
657;1643;78;;6;2
658;1644;93;;3;2,3
658;1645;116;434;8;3
658;1646;12;;3;4
659;1647;31;;3;2
659;1648;55;;8;5
660;1649;77;;3;2
660;1650;102;621;3;4
660;1651;1;;3;2
661;1652;26;;4;4
661;1653;52;;3;4
662;1654;81;;3;2
662;1655;108;49;3;8
662;1656;8;;3;8
663;1657;41;;3;1,2
663;1658;69;;6;2
664;1659;105;;3;5
664;1660;7;420;4;8
664;1661;36;;3;0,5
665;1662;76;;3;4
665;1663;106;;2;7
666;1664;22;;3;2
666;1665;53;40;6;5
666;1666;84;;3;0,75
667;1667;4;;8;5
667;1668;36;;3;0,5
668;1669;86;;4;0,5
668;1670;119;134;8;2
668;1671;25;;3;7
669;1672;79;;3;1,5
669;1673;113;;9;4,5
670;1674;43;;3;2,3
670;1675;78;20;3;2
670;1676;113;;4;4,5
671;1677;47;;9;9
671;1678;83;;10;0,8
672;1679;20;;3;8
672;1680;57;47;3;8
672;1681;94;;3;4
673;1682;35;;10;1
673;1683;73;;3;3
674;1684;17;;4;3,5
674;1685;56;73;8;7
674;1686;95;;3;2
675;1687;43;;3;2,3
675;1688;83;;3;0,8
676;1689;34;;3;0,75
676;1690;75;243;3;7
676;1691;116;;4;3
677;1692;71;;3;4
677;1693;113;;1;4,5
678;1694;71;;3;4
678;1695;114;131;3;4,5
678;1696;30;;3;4
679;1697;119;;1;2
679;1698;36;;3;0,5
680;1699;1;;8;2
680;1700;46;319;4;8
680;1701;91;;3;1,2
681;1702;60;;3;0,5
681;1703;106;;6;7
682;1704;78;;3;2
682;1705;125;91;2;7
682;1706;45;;3;2
683;1707;21;;9;4
683;1708;69;;3;2
684;1709;48;;3;4,5
684;1710;97;151;3;9
684;1711;19;;3;2
685;1712;2;;4;4
685;1713;52;;3;4
686;1714;38;;4;0,5
686;1715;89;41;2;0,8
686;1716;13;;3;4,5
687;1717;3;;9;5
687;1718;55;;6;5
688;1719;48;;3;4,5
688;1720;101;168;8;2
688;1721;27;;3;2
689;1722;24;;3;3
689;1723;78;;6;2
690;1724;78;;3;2
690;1725;6;70;3;7
690;1726;61;;3;8
691;1727;65;;1;4,5
691;1728;121;;3;4
692;1729;1;;8;2
692;1730;58;61;4;8
692;1731;115;;3;4,5
693;1732;126;;3;4
693;1733;57;;9;8
694;1734;71;;3;4
694;1735;3;257;6;5
694;1736;62;;4;4
695;1737;80;;3;4
695;1738;13;;2;4,5
696;1739;34;;3;0,75
696;1740;95;317;3;2
696;1741;29;;3;1,5
697;1742;54;;3;5
697;1743;116;;3;3
698;1744;17;;4;3,5
698;1745;80;152;8;4
698;1746;16;;3;3
699;1747;48;;3;4,5
699;1748;112;;3;4
700;1749;20;;3;8
700;1750;85;294;4;1
700;1751;23;;4;3
701;1752;62;;3;4
701;1753;1;;5;2
702;1754;43;;3;2,3
702;1755;110;247;3;0,5
702;1756;50;;3;5,6
703;1757;96;;3;8
703;1758;37;;6;0,5
704;1759;86;;4;0,5
704;1760;28;467;4;2
704;1761;97;;3;9
705;1762;23;;6;3
705;1763;93;;3;2,3
706;1764;22;;3;2
706;1765;93;196;6;2,3
706;1766;37;;8;0,5
707;1767;97;;9;9
707;1768;42;;3;2,4
708;1769;105;;3;5
708;1770;51;99;3;2
708;1771;124;;3;3
709;1772;64;;8;4,5
709;1773;11;;3;8
710;1774;81;;3;2
710;1775;29;249;2;1,5
710;1776;104;;3;5
711;1777;51;;9;2
711;1778;1;;6;2
712;1779;77;;3;2
712;1780;27;235;3;2
712;1781;104;;4;5
713;1782;58;;3;8
713;1783;9;;3;3
714;1784;93;;3;2,3
714;1785;45;508;6;2
714;1786;124;;3;3
715;1787;85;;5;1
715;1788;38;;3;0,5
716;1789;2;;4;4
716;1790;83;561;8;0,8
716;1791;37;;3;0,5
717;1792;5;;3;5
717;1793;87;;3;0,5
718;1794;58;;3;8
718;1795;14;54;8;4,5
718;1796;97;;8;9
719;1797;72;;3;2
719;1798;29;;10;1,5
720;1799;7;;3;8
720;1800;92;3;3;2,4
720;1801;50;;3;5,6
721;1802;32;;4;5
721;1803;118;;6;6
722;1804;103;;8;5
722;1805;63;4;6;4,5
722;1806;23;;3;3
723;1807;12;;3;4
723;1808;100;;3;5,6
724;1809;92;;3;2,4
724;1810;54;312;3;5
724;1811;16;;8;3
725;1812;12;;3;4
725;1813;102;;6;4
726;1814;101;;3;2
726;1815;65;144;6;4,5
726;1816;29;;3;1,5
727;1817;32;;4;5
727;1818;124;;3;3
728;1819;3;;3;5
728;1820;96;211;3;8
728;1821;62;;3;4
729;1822;72;;3;2
729;1823;39;;9;0,8
730;1824;52;;3;4
730;1825;20;462;8;8
730;1826;115;;8;4,5
731;1827;5;;9;5
731;1828;101;;4;2
732;1829;121;;3;4
732;1830;91;220;3;1,2
732;1831;61;;3;8
733;1832;85;;8;1
733;1833;56;;3;7
734;1834;83;;4;0,8
734;1835;55;62;10;5
734;1836;27;;3;2
735;1837;58;;6;8
735;1838;31;;6;2
736;1839;65;;3;4,5
736;1840;39;135;3;0,8
736;1841;13;;8;4,5
737;1842;51;;6;2
737;1843;26;;10;4
738;1844;67;;3;3,5
738;1845;43;114;6;2,3
738;1846;19;;3;2
739;1847;64;;8;4,5
739;1848;41;;3;1,2
740;1849;89;;4;0,8
740;1850;67;212;4;3,5
740;1851;45;;3;2
741;1852;97;;3;9
741;1853;76;;3;4
742;1854;4;;3;5
742;1855;111;157;6;8
742;1856;91;;8;1,2
743;1857;23;;9;3
743;1858;4;;8;5
744;1859;66;;3;3
744;1860;48;176;3;4,5
744;1861;30;;3;4
745;1862;96;;3;8
745;1863;79;;9;1,5
746;1864;21;;3;4
746;1865;5;241;2;5
746;1866;116;;3;3
747;1867;62;;6;4
747;1868;47;;3;9
748;1869;123;;3;3
748;1870;109;329;4;3
748;1871;95;;4;2
749;1872;48;;3;4,5
749;1873;35;;7;1
750;1874;118;;3;6
750;1875;106;402;3;7
750;1876;94;;3;4
751;1877;54;;6;5
751;1878;43;;6;2,3
752;1879;6;;3;7
752;1880;123;466;3;3
752;1881;113;;3;4,5
753;1882;80;;3;4
753;1883;71;;9;4
754;1884;41;;3;1,2
754;1885;33;197;6;0,8
754;1886;25;;8;7
755;1887;126;;6;4
755;1888;119;;4;2
756;1889;96;;3;8
756;1890;90;100;3;1
756;1891;84;;3;0,75
757;1892;65;;4;4,5
757;1893;60;;3;0,5
758;1894;44;;4;4
758;1895;40;161;4;1
758;1896;36;;3;0,5
759;1897;24;;3;3
759;1898;21;;6;4
760;1899;12;;3;4
760;1900;10;286;4;0,5
760;1901;8;;4;8
761;1902;3;;6;5
761;1903;2;;10;4
762;1904;1;;3;2
762;1905;1;382;6;2
762;1906;1;;3;2
763;1907;2;;10;4
763;1908;3;;3;5
764;1909;8;;4;8
764;1910;10;333;4;0,5
764;1911;12;;3;4
765;1912;21;;3;4
765;1913;24;;3;3
766;1914;36;;3;0,5
766;1915;40;416;4;1
766;1916;44;;4;4
767;1917;60;;3;0,5
767;1918;65;;10;4,5
768;1919;84;;3;0,75
768;1920;90;575;3;1
768;1921;96;;3;8
769;1922;119;;10;2
769;1923;126;;6;4
770;1924;25;;8;7
770;1925;33;38;6;0,8
770;1926;41;;3;1,2
771;1927;71;;3;4
771;1928;80;;3;4
772;1929;113;;3;4,5
772;1930;123;485;3;3
772;1931;6;;3;7
773;1932;43;;3;2,3
773;1933;54;;6;5
774;1934;94;;3;4
774;1935;106;254;3;7
774;1936;118;;3;6
775;1937;35;;1;1
775;1938;48;;3;4,5
776;1939;95;;4;2
776;1940;109;262;4;3
776;1941;123;;3;3
777;1942;47;;6;9
777;1943;62;;6;4
778;1944;116;;3;3
778;1945;5;9;2;5
778;1946;21;;3;4
779;1947;79;;3;1,5
